timestamp,model_type,seed,dataset,z_dim,z_dim_effective,kappa_clip,kappa_temp,epoch,accept_rate_mean,attempts_mean,attempts_p90,attempts_max,kappa_obs_mean,kappa_obs_p90,kappa_obs_max,accept_est_from_attempts,accept_gap,train_epoch_seconds,train_seconds_per_batch,recon loss,KL,KL_per_dim,ELBO,LL,Delta_sigmoid,Delta_logits,Delta_sig_median,Delta_sig_p90,spread_proxy_mean,corr_delta_spread_sigmoid
2026-01-17T15:10:45,normal,0,mnist,5,5,,1.0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2333370410000057,0.0023809563336887056,105.45517089260612,12.040643631273015,2.408128726254603,-117.49581452387913,-115.13463898676976,0.016835996881127357,0.7631127834320068,0.01732831820845604,0.02154732681810856,0.09929346293210983,-0.4778467430680953
2026-01-17T15:10:47,normal,0,mnist,5,5,,1.0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3164722920000003,0.002469586665245203,105.09889425289859,12.105200810037601,2.4210401620075204,-117.20409506293619,-114.74155197629503,0.016898754984140396,0.7676112651824951,0.016658548265695572,0.02272733300924301,0.09800033271312714,-0.27974063345944916
2026-01-17T15:10:50,normal,0,mnist,5,5,,1.0,17,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2377474999999976,0.0023856583155650295,105.0787211132657,11.904246220922774,2.380849244184555,-116.98296733418847,-114.52685823865757,0.017404191195964813,0.8018001914024353,0.017530076205730438,0.023450788110494614,0.09943975508213043,-0.3623109176453683
2026-01-17T15:10:53,normal,0,mnist,5,5,,1.0,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3746444160000024,0.0025316038550106637,104.62126242279247,12.351446121361604,2.470289224272321,-116.97270854415407,-114.55357467748557,0.015814710408449173,0.7387600541114807,0.016181044280529022,0.01978047750890255,0.09121863543987274,-0.517267812958991
2026-01-17T15:10:56,normal,0,mnist,5,5,,1.0,19,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.237537207999999,0.0023854341236673763,104.33874944213089,12.151012645405569,2.4302025290811136,-116.48976208753646,-114.05208364110084,0.016606971621513367,0.819284200668335,0.01628665253520012,0.02128315344452858,0.0980633944272995,-0.3433363665867249
2026-01-17T15:10:58,normal,0,mnist,5,5,,1.0,20,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3398124170000045,0.002494469527718555,104.33689875511607,12.072163922012232,2.4144327844024462,-116.4090626771283,-113.94125599466312,0.017003154382109642,0.8676742315292358,0.01737063378095627,0.022874556481838226,0.09794720262289047,-0.33691449127712475
2026-01-17T15:11:03,vmf,0,mnist,5,6,,1.0,1,0.7642936040684737,1.3277252132196162,1.515625,1.71875,69.69394091019498,96.18058743075267,403.8128662109375,0.7531678920031114,0.011125712065362281,3.4124673339999987,0.003638024876332621,132.11758306223877,9.16443020522974,1.5274050342049568,-141.2820132674685,-139.35884701674152,0.021719515323638916,0.5715983510017395,0.021623041480779648,0.02718243934214115,152.68856811523438,0.19722108282038703
2026-01-17T15:11:07,vmf,0,mnist,5,6,,1.0,2,0.7036584991149869,1.427755197228145,1.546875,1.765625,227.7693353421144,311.8738672057195,649.9215087890625,0.700400182006977,0.003258317108009945,3.2605829580000005,0.0034761012345415785,121.37363691390699,10.321841586167645,1.7203069310279409,-131.69547850007464,-129.6371411366068,0.019578825682401657,0.5918388366699219,0.02036881446838379,0.024823155254125595,245.9282989501953,0.18989529002919217
2026-01-17T15:11:11,vmf,0,mnist,5,6,,1.0,3,0.7027217640383693,1.4292877132196162,1.546875,1.765625,300.3882351612994,411.9823574887664,870.2161254882812,0.6996491964150438,0.0030725676233255284,3.502232042000003,0.003733722859275056,117.16427471379565,10.775921930932695,1.7959869884887825,-127.94019664472835,-125.84130927407817,0.019285820424556732,0.6098980903625488,0.019712574779987335,0.024799467995762825,298.135009765625,0.24412532290658182
2026-01-17T15:11:15,vmf,0,mnist,5,6,,1.0,4,0.7014522836554524,1.4326359275053304,1.5625,1.875,349.7955998337345,479.96520342145647,912.9432983398438,0.6980140458583322,0.0034382377971202693,3.2672853329999896,0.003483246623667366,114.33929647457828,11.053635281362352,1.8422725468937253,-125.39293175594062,-123.36522625965678,0.01907426118850708,0.6220521926879883,0.019412122666835785,0.024508709087967873,339.05670166015625,0.23628677562949635
2026-01-17T15:11:19,vmf,0,mnist,5,6,,1.0,5,0.7022278214948446,1.4305037313432836,1.546875,1.8125,387.4292783106822,533.3323931338182,965.2891845703125,0.6990544506031953,0.003173370891649374,3.3153348330000085,0.003534472103411523,112.0582029014636,11.305494751899865,1.884249125316644,-123.36369765336346,-121.41522950579406,0.018620885908603668,0.599175214767456,0.018850920721888542,0.02376941591501236,379.5823669433594,0.2219175726460028
2026-01-17T15:11:23,vmf,0,mnist,5,6,,1.0,6,0.6997370934116453,1.4353678038379531,1.5625,1.75,419.7199415845403,577.182551760155,1077.6898193359375,0.6966855445176864,0.0030515488939588664,3.301199582999999,0.003519402540511726,110.7661849586827,11.475273606124198,1.9125456010206996,-122.24145856480689,-120.24700524396957,0.018453294411301613,0.5894239544868469,0.018703870475292206,0.023208703845739365,410.97308349609375,0.21514077809469426
2026-01-17T15:11:27,vmf,0,mnist,5,6,,1.0,7,0.7009107874383754,1.433602078891258,1.5625,1.8125,448.9226448368162,617.7830252250883,1178.5611572265625,0.6975436313355488,0.003367156102826674,3.3157417909999936,0.003534905960554364,109.70400388681205,11.554097048036612,1.9256828413394353,-121.25810093484867,-119.08163189736142,0.017733657732605934,0.6108313202857971,0.017836492508649826,0.022009525448083878,428.688720703125,0.21124799776275707
2026-01-17T15:11:32,vmf,0,mnist,5,6,,1.0,8,0.7019293259657226,1.431536513859275,1.5625,1.78125,469.80332813384945,645.6938918384153,1250.6983642578125,0.6985501175265889,0.0033792084391336408,3.3186035420000053,0.0035379568678038436,108.84866780080613,11.700151826166044,1.9500253043610074,-120.54881962697218,-118.32667536644419,0.017577309161424637,0.6096028089523315,0.017722658812999725,0.022794779390096664,459.8831787109375,0.23647208192464872
2026-01-17T15:11:36,vmf,0,mnist,5,6,,1.0,9,0.7001999827085913,1.4351345948827292,1.578125,1.8125,489.8212206419597,678.4374988938191,1280.0728759765625,0.6967987557165076,0.0034012269920836724,3.338174707999997,0.003558821650319826,107.86290410521683,11.761061729139582,1.960176954856597,-119.62396583435641,-117.46457331955054,0.017959151417016983,0.6169217824935913,0.017798850312829018,0.023151233792304993,474.631103515625,0.21434827177359075
2026-01-17T15:11:40,vmf,0,mnist,5,6,,1.0,10,0.7013897758657744,1.4325193230277184,1.5625,1.78125,508.0328398096536,707.8630376299307,1412.8896484375,0.6980708629370792,0.003318912928695239,3.278985665999997,0.0034957203262260097,107.42669293834905,11.852035820104515,1.9753393033507525,-119.27872875845357,-116.92462221376455,0.01789325848221779,0.6285517811775208,0.018012557178735733,0.021714549511671066,501.24761962890625,0.1685920947896351
